scene_id,mock_date,data_category,data_json
5,2025-09-16,iqc_record,"{""iqc_no"": ""IQC-20250916-011"", ""material"": ""铝箔"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-2353"", ""inspect_date"": ""2025-09-16"", ""total_qty"": 3977, ""sample_qty"": 15, ""defect_qty"": 3, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-05,iqc_record,"{""iqc_no"": ""IQC-20250905-012"", ""material"": ""负极材料"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-2680"", ""inspect_date"": ""2025-09-05"", ""total_qty"": 1155, ""sample_qty"": 30, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": ""磁性物""}"
5,2025-09-22,iqc_record,"{""iqc_no"": ""IQC-20250922-013"", ""material"": ""隔膜"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-3730"", ""inspect_date"": ""2025-09-22"", ""total_qty"": 4136, ""sample_qty"": 32, ""defect_qty"": 3, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-08,iqc_record,"{""iqc_no"": ""IQC-20250908-014"", ""material"": ""电解液"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-5498"", ""inspect_date"": ""2025-09-08"", ""total_qty"": 969, ""sample_qty"": 14, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": ""标识""}"
5,2025-09-19,iqc_record,"{""iqc_no"": ""IQC-20250919-015"", ""material"": ""电解液"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-1510"", ""inspect_date"": ""2025-09-19"", ""total_qty"": 1669, ""sample_qty"": 48, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": ""水分""}"
5,2025-09-30,iqc_record,"{""iqc_no"": ""IQC-20250930-016"", ""material"": ""负极材料"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-6933"", ""inspect_date"": ""2025-09-30"", ""total_qty"": 3636, ""sample_qty"": 46, ""defect_qty"": 6, ""result"": ""FAIL"", ""defect_items"": ""包装"", ""disposition"": ""让步接收""}"
5,2025-09-10,iqc_record,"{""iqc_no"": ""IQC-20250910-017"", ""material"": ""隔膜"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-8273"", ""inspect_date"": ""2025-09-10"", ""total_qty"": 1129, ""sample_qty"": 46, ""defect_qty"": 1, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-20,iqc_record,"{""iqc_no"": ""IQC-20250920-018"", ""material"": ""隔膜"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-5089"", ""inspect_date"": ""2025-09-20"", ""total_qty"": 1429, ""sample_qty"": 11, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": ""粒度""}"
5,2025-09-16,iqc_record,"{""iqc_no"": ""IQC-20250916-019"", ""material"": ""铜箔"", ""supplier"": ""A供应商"", ""batch_no"": ""BAT-5288"", ""inspect_date"": ""2025-09-16"", ""total_qty"": 2632, ""sample_qty"": 38, ""defect_qty"": 1, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-22,iqc_record,"{""iqc_no"": ""IQC-20250922-020"", ""material"": ""铝箔"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-4279"", ""inspect_date"": ""2025-09-22"", ""total_qty"": 1504, ""sample_qty"": 18, ""defect_qty"": 0, ""result"": ""PASS"", ""defect_items"": ""水分""}"
5,2025-09-26,iqc_record,"{""iqc_no"": ""IQC-20250926-021"", ""material"": ""铝箔"", ""supplier"": ""A供应商"", ""batch_no"": ""BAT-6236"", ""inspect_date"": ""2025-09-26"", ""total_qty"": 3346, ""sample_qty"": 14, ""defect_qty"": 4, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-22,iqc_record,"{""iqc_no"": ""IQC-20250922-022"", ""material"": ""电解液"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-6922"", ""inspect_date"": ""2025-09-22"", ""total_qty"": 4667, ""sample_qty"": 24, ""defect_qty"": 0, ""result"": ""PASS"", ""defect_items"": ""粒度""}"
5,2025-09-06,iqc_record,"{""iqc_no"": ""IQC-20250906-023"", ""material"": ""负极材料"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-1430"", ""inspect_date"": ""2025-09-06"", ""total_qty"": 3456, ""sample_qty"": 45, ""defect_qty"": 4, ""result"": ""PASS"", ""defect_items"": ""磁性物""}"
5,2025-09-17,iqc_record,"{""iqc_no"": ""IQC-20250917-024"", ""material"": ""铜箔"", ""supplier"": ""A供应商"", ""batch_no"": ""BAT-2077"", ""inspect_date"": ""2025-09-17"", ""total_qty"": 3033, ""sample_qty"": 35, ""defect_qty"": 27, ""result"": ""FAIL"", ""defect_items"": ""标识"", ""disposition"": ""报废""}"
5,2025-09-15,iqc_record,"{""iqc_no"": ""IQC-20250915-025"", ""material"": ""隔膜"", ""supplier"": ""A供应商"", ""batch_no"": ""BAT-3053"", ""inspect_date"": ""2025-09-15"", ""total_qty"": 3097, ""sample_qty"": 14, ""defect_qty"": 3, ""result"": ""PASS"", ""defect_items"": ""水分""}"
5,2025-09-10,iqc_record,"{""iqc_no"": ""IQC-20250910-026"", ""material"": ""铜箔"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-3114"", ""inspect_date"": ""2025-09-10"", ""total_qty"": 4044, ""sample_qty"": 42, ""defect_qty"": 0, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-15,iqc_record,"{""iqc_no"": ""IQC-20250915-027"", ""material"": ""负极材料"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-6286"", ""inspect_date"": ""2025-09-15"", ""total_qty"": 2347, ""sample_qty"": 32, ""defect_qty"": 4, ""result"": ""PASS"", ""defect_items"": ""磁性物""}"
5,2025-09-04,iqc_record,"{""iqc_no"": ""IQC-20250904-028"", ""material"": ""正极材料"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-3050"", ""inspect_date"": ""2025-09-04"", ""total_qty"": 2980, ""sample_qty"": 49, ""defect_qty"": 4, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-15,iqc_record,"{""iqc_no"": ""IQC-20250915-029"", ""material"": ""铝箔"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-3804"", ""inspect_date"": ""2025-09-15"", ""total_qty"": 3265, ""sample_qty"": 46, ""defect_qty"": 0, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-29,iqc_record,"{""iqc_no"": ""IQC-20250929-030"", ""material"": ""正极材料"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-4453"", ""inspect_date"": ""2025-09-29"", ""total_qty"": 3912, ""sample_qty"": 49, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-16,iqc_record,"{""iqc_no"": ""IQC-20250916-031"", ""material"": ""铝箔"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-8912"", ""inspect_date"": ""2025-09-16"", ""total_qty"": 2506, ""sample_qty"": 35, ""defect_qty"": 2, ""result"": ""PASS"", ""defect_items"": ""水分""}"
5,2025-09-29,iqc_record,"{""iqc_no"": ""IQC-20250929-032"", ""material"": ""铝箔"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-7809"", ""inspect_date"": ""2025-09-29"", ""total_qty"": 4466, ""sample_qty"": 39, ""defect_qty"": 11, ""result"": ""FAIL"", ""defect_items"": ""磁性物"", ""disposition"": ""让步接收""}"
5,2025-09-21,iqc_record,"{""iqc_no"": ""IQC-20250921-033"", ""material"": ""铝箔"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-7532"", ""inspect_date"": ""2025-09-21"", ""total_qty"": 1571, ""sample_qty"": 33, ""defect_qty"": 4, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-28,iqc_record,"{""iqc_no"": ""IQC-20250928-034"", ""material"": ""电解液"", ""supplier"": ""A供应商"", ""batch_no"": ""BAT-5382"", ""inspect_date"": ""2025-09-28"", ""total_qty"": 4183, ""sample_qty"": 25, ""defect_qty"": 1, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-30,iqc_record,"{""iqc_no"": ""IQC-20250930-035"", ""material"": ""电解液"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-5067"", ""inspect_date"": ""2025-09-30"", ""total_qty"": 1808, ""sample_qty"": 30, ""defect_qty"": 4, ""result"": ""PASS"", ""defect_items"": ""标识""}"
5,2025-09-21,iqc_record,"{""iqc_no"": ""IQC-20250921-036"", ""material"": ""负极材料"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-9433"", ""inspect_date"": ""2025-09-21"", ""total_qty"": 4324, ""sample_qty"": 41, ""defect_qty"": 2, ""result"": ""PASS"", ""defect_items"": ""水分""}"
5,2025-10-01,iqc_record,"{""iqc_no"": ""IQC-20251001-037"", ""material"": ""正极材料"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-4944"", ""inspect_date"": ""2025-10-01"", ""total_qty"": 2262, ""sample_qty"": 47, ""defect_qty"": 2, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-30,iqc_record,"{""iqc_no"": ""IQC-20250930-038"", ""material"": ""电解液"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-5681"", ""inspect_date"": ""2025-09-30"", ""total_qty"": 4896, ""sample_qty"": 10, ""defect_qty"": 0, ""result"": ""PASS"", ""defect_items"": ""水分""}"
5,2025-09-27,iqc_record,"{""iqc_no"": ""IQC-20250927-039"", ""material"": ""电解液"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-6995"", ""inspect_date"": ""2025-09-27"", ""total_qty"": 870, ""sample_qty"": 35, ""defect_qty"": 0, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-14,iqc_record,"{""iqc_no"": ""IQC-20250914-040"", ""material"": ""负极材料"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-2204"", ""inspect_date"": ""2025-09-14"", ""total_qty"": 3664, ""sample_qty"": 42, ""defect_qty"": 3, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-23,iqc_record,"{""iqc_no"": ""IQC-20250923-041"", ""material"": ""铜箔"", ""supplier"": ""A供应商"", ""batch_no"": ""BAT-3108"", ""inspect_date"": ""2025-09-23"", ""total_qty"": 1292, ""sample_qty"": 35, ""defect_qty"": 2, ""result"": ""PASS"", ""defect_items"": ""磁性物""}"
5,2025-09-14,iqc_record,"{""iqc_no"": ""IQC-20250914-042"", ""material"": ""电解液"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-9341"", ""inspect_date"": ""2025-09-14"", ""total_qty"": 3788, ""sample_qty"": 42, ""defect_qty"": 0, ""result"": ""PASS"", ""defect_items"": """"}"
5,2025-09-30,iqc_record,"{""iqc_no"": ""IQC-20250930-043"", ""material"": ""负极材料"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-9508"", ""inspect_date"": ""2025-09-30"", ""total_qty"": 4243, ""sample_qty"": 19, ""defect_qty"": 4, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-27,iqc_record,"{""iqc_no"": ""IQC-20250927-044"", ""material"": ""电解液"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-3662"", ""inspect_date"": ""2025-09-27"", ""total_qty"": 3719, ""sample_qty"": 49, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": ""磁性物""}"
5,2025-09-13,iqc_record,"{""iqc_no"": ""IQC-20250913-045"", ""material"": ""电解液"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-5911"", ""inspect_date"": ""2025-09-13"", ""total_qty"": 4390, ""sample_qty"": 11, ""defect_qty"": 2, ""result"": ""PASS"", ""defect_items"": ""磁性物""}"
5,2025-09-10,iqc_record,"{""iqc_no"": ""IQC-20250910-046"", ""material"": ""正极材料"", ""supplier"": ""C供应商"", ""batch_no"": ""BAT-1436"", ""inspect_date"": ""2025-09-10"", ""total_qty"": 4387, ""sample_qty"": 26, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-13,iqc_record,"{""iqc_no"": ""IQC-20250913-047"", ""material"": ""负极材料"", ""supplier"": ""D供应商"", ""batch_no"": ""BAT-3793"", ""inspect_date"": ""2025-09-13"", ""total_qty"": 4794, ""sample_qty"": 50, ""defect_qty"": 5, ""result"": ""PASS"", ""defect_items"": ""包装""}"
5,2025-09-07,iqc_record,"{""iqc_no"": ""IQC-20250907-048"", ""material"": ""隔膜"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-1517"", ""inspect_date"": ""2025-09-07"", ""total_qty"": 1400, ""sample_qty"": 22, ""defect_qty"": 5, ""result"": ""FAIL"", ""defect_items"": ""水分"", ""disposition"": ""挑选使用""}"
5,2025-09-18,iqc_record,"{""iqc_no"": ""IQC-20250918-049"", ""material"": ""负极材料"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-7723"", ""inspect_date"": ""2025-09-18"", ""total_qty"": 4610, ""sample_qty"": 49, ""defect_qty"": 3, ""result"": ""PASS"", ""defect_items"": ""标识""}"
5,2025-09-08,iqc_record,"{""iqc_no"": ""IQC-20250908-050"", ""material"": ""正极材料"", ""supplier"": ""B供应商"", ""batch_no"": ""BAT-6325"", ""inspect_date"": ""2025-09-08"", ""total_qty"": 4418, ""sample_qty"": 43, ""defect_qty"": 3, ""result"": ""PASS"", ""defect_items"": ""磁性物""}"
