scene_id,mock_date,data_category,data_json
6,2025-10-21,pmp_fpy,"{""date"": ""2025-10-21"", ""process"": ""粉碎"", ""fpy"": 96.96, ""input_qty"": 221, ""output_qty"": 214, ""defect_rate"": 2.25, ""alarm_count"": 0, ""machine_id"": ""MC-04""}"
6,2025-10-21,pmp_fpy,"{""date"": ""2025-10-21"", ""process"": ""分级"", ""fpy"": 96.76, ""input_qty"": 284, ""output_qty"": 274, ""defect_rate"": 2.48, ""alarm_count"": 0, ""machine_id"": ""MC-01""}"
6,2025-10-21,pmp_fpy,"{""date"": ""2025-10-21"", ""process"": ""包装"", ""fpy"": 97.63, ""input_qty"": 210, ""output_qty"": 205, ""defect_rate"": 1.3, ""alarm_count"": 0, ""machine_id"": ""MC-05""}"
6,2025-10-22,pmp_fpy,"{""date"": ""2025-10-22"", ""process"": ""混料"", ""fpy"": 96.16, ""input_qty"": 211, ""output_qty"": 202, ""defect_rate"": 3.73, ""alarm_count"": 0, ""machine_id"": ""MC-03""}"
6,2025-10-22,pmp_fpy,"{""date"": ""2025-10-22"", ""process"": ""烧结"", ""fpy"": 97.65, ""input_qty"": 344, ""output_qty"": 335, ""defect_rate"": 2.8, ""alarm_count"": 0, ""machine_id"": ""MC-02""}"
6,2025-10-22,pmp_fpy,"{""date"": ""2025-10-22"", ""process"": ""粉碎"", ""fpy"": 97.75, ""input_qty"": 280, ""output_qty"": 273, ""defect_rate"": 0.55, ""alarm_count"": 0, ""machine_id"": ""MC-02""}"
6,2025-10-22,pmp_fpy,"{""date"": ""2025-10-22"", ""process"": ""分级"", ""fpy"": 96.55, ""input_qty"": 392, ""output_qty"": 378, ""defect_rate"": 3.37, ""alarm_count"": 0, ""machine_id"": ""MC-04""}"
6,2025-10-22,pmp_fpy,"{""date"": ""2025-10-22"", ""process"": ""包装"", ""fpy"": 97.75, ""input_qty"": 276, ""output_qty"": 269, ""defect_rate"": 1.07, ""alarm_count"": 0, ""machine_id"": ""MC-02""}"
6,2025-10-23,pmp_fpy,"{""date"": ""2025-10-23"", ""process"": ""混料"", ""fpy"": 96.48, ""input_qty"": 299, ""output_qty"": 288, ""defect_rate"": 2.87, ""alarm_count"": 0, ""machine_id"": ""MC-05""}"
6,2025-10-23,pmp_fpy,"{""date"": ""2025-10-23"", ""process"": ""烧结"", ""fpy"": 95.66, ""input_qty"": 393, ""output_qty"": 375, ""defect_rate"": 3.09, ""alarm_count"": 0, ""machine_id"": ""MC-05""}"
6,2025-10-23,pmp_fpy,"{""date"": ""2025-10-23"", ""process"": ""粉碎"", ""fpy"": 97.11, ""input_qty"": 288, ""output_qty"": 279, ""defect_rate"": 0.69, ""alarm_count"": 0, ""machine_id"": ""MC-04""}"
